record_id,customer_id,timestamp,call_type,call_duration_seconds,called_number,call_cost,tower_id,network
34601,182872,2025-05-22 04:58:10.751961,incoming,354,9821537455,0.8549,TWR4295,5G
34602,621154,2025-10-12 02:03:16.007198,incoming,127,9854046779,1.0614,TWR6754,5G
34603,214881,2025-10-21 21:02:48.154918,incoming,39,9862138235,0.4961,TWR6657,5G
34604,751868,2025-01-17 04:19:21.351101,incoming,463,9834211723,1.0498,TWR7051,4G
34605,352865,2025-06-06 20:01:38.649631,outgoing,183,9806237948,1.4275,TWR7443,4G
34606,310847,2025-05-10 08:51:58.363132,outgoing,535,9871502332,1.5532,TWR4857,4G
34607,369617,2025-10-25 18:47:43.349601,outgoing,783,9876722966,1.4985,TWR3045,4G
34608,874318,2025-03-14 09:38:56.770413,incoming,319,9890242028,1.6931,TWR7911,VoLTE
34609,166640,2025-10-15 01:16:31.356604,incoming,241,9833503899,1.7169,TWR6922,5G
34610,783935,2025-09-09 03:57:33.709467,outgoing,728,9888331116,0.1918,TWR2681,5G
34611,612747,2025-07-05 03:42:14.030418,outgoing,608,9876283271,1.2495,TWR9766,5G
34612,561842,2025-07-14 01:55:16.492772,incoming,434,9884517741,1.5434,TWR6036,VoLTE
34613,892646,2025-04-12 21:49:08.106942,incoming,180,9854987303,0.7191,TWR5309,4G
34614,696169,2025-05-14 02:06:09.249316,incoming,84,9814315678,1.3324,TWR4916,5G
34615,155284,2025-04-16 08:24:50.778840,incoming,384,9834922563,0.3694,TWR1282,VoLTE
34616,854116,2025-03-16 14:31:06.764711,incoming,152,9894746357,1.988,TWR7962,4G
34617,846812,2025-03-14 16:04:03.710274,incoming,267,9815813746,1.4872,TWR4277,4G
34618,305055,2025-01-12 12:52:38.705011,incoming,537,9843803198,0.4905,TWR9940,5G
34619,914249,2025-06-07 18:27:01.997824,outgoing,640,9860820103,1.5242,TWR3698,VoLTE
34620,236735,2025-11-13 10:40:34.854456,incoming,529,9835051933,1.1428,TWR9300,VoLTE
34621,641891,2025-02-25 18:13:55.176655,incoming,327,9848143848,1.2583,TWR3496,5G
34622,390727,2025-05-10 01:45:44.206557,incoming,53,9895969611,1.2475,TWR2393,VoLTE
34623,294259,2025-11-06 05:08:09.821644,outgoing,595,9829247449,1.8565,TWR3915,VoLTE
34624,599122,2025-07-21 00:36:37.309328,incoming,735,9810836852,1.7605,TWR5164,4G
34625,129327,2025-08-27 02:38:09.701536,outgoing,439,9854364131,1.4779,TWR2779,5G
34626,255055,2025-10-09 06:26:26.752932,outgoing,617,9861118471,1.1273,TWR7283,VoLTE
34627,221354,2025-07-18 06:58:52.816424,outgoing,661,9876346974,0.3454,TWR5031,5G
34628,634406,2025-07-07 10:19:51.696729,incoming,645,9883900933,1.9129,TWR1027,5G
34629,383692,2025-11-04 23:36:08.341180,outgoing,763,9873525803,1.6227,TWR6308,VoLTE
34630,935666,2025-07-01 09:06:50.450379,outgoing,717,9848777620,0.404,TWR3930,5G
34631,872639,2025-08-30 05:00:48.443230,outgoing,605,9881529579,0.1144,TWR8225,4G
34632,737696,2024-12-11 10:49:53.392164,outgoing,187,9837962659,1.6591,TWR5866,VoLTE
34633,685675,2025-04-09 07:12:46.289635,outgoing,601,9828767364,1.759,TWR1837,VoLTE
34634,224828,2025-03-02 09:19:22.109182,incoming,682,9832541326,0.2057,TWR5509,5G
34635,400927,2025-01-09 23:24:28.081088,incoming,776,9813360209,1.9473,TWR9497,4G
34636,658601,2025-04-01 14:28:29.991426,incoming,235,9847109512,1.4221,TWR7545,5G
34637,740508,2024-12-23 06:09:31.198699,outgoing,510,9888734389,0.8323,TWR6253,VoLTE
34638,220368,2025-10-03 06:21:00.376322,outgoing,43,9818451057,1.5372,TWR4904,VoLTE
34639,726143,2025-09-04 13:00:54.751421,incoming,114,9862325635,1.2299,TWR4553,5G
34640,938132,2024-12-16 20:01:20.958040,incoming,444,9856452177,1.5764,TWR7881,5G
34641,551105,2025-03-13 09:05:21.057414,outgoing,420,9851067876,1.434,TWR5916,VoLTE
34642,392097,2024-12-19 09:29:25.875086,incoming,339,9822432687,1.8651,TWR1531,4G
34643,444658,2025-07-31 16:57:27.343835,outgoing,45,9832192369,1.6135,TWR2500,5G
34644,996464,2025-01-21 20:49:57.952291,outgoing,340,9869281852,1.7947,TWR8508,VoLTE
34645,387067,2025-02-24 11:57:57.526203,outgoing,647,9801333422,1.5288,TWR3791,5G
34646,513466,2025-09-07 06:57:07.999824,outgoing,300,9894274017,0.8162,TWR7130,4G
34647,762550,2025-07-28 16:41:28.430923,incoming,710,9847197811,0.2197,TWR1571,4G
34648,206439,2025-11-17 02:44:34.832038,incoming,487,9851208109,1.1437,TWR7208,4G
34649,730605,2025-06-03 09:39:29.580515,outgoing,350,9878551400,0.3491,TWR5880,4G
34650,190336,2025-06-29 16:40:14.232454,incoming,101,9874088464,0.3382,TWR4615,VoLTE
34651,622771,2025-01-26 08:07:41.738122,incoming,298,9844914796,1.8115,TWR8230,5G
34652,744272,2025-03-11 20:36:30.659692,outgoing,373,9872665565,1.8264,TWR5343,5G
34653,981451,2025-02-13 15:18:18.166148,incoming,763,9845512578,1.9637,TWR1480,4G
34654,591185,2025-01-20 16:24:37.629273,incoming,440,9805160599,0.3513,TWR1798,VoLTE
34655,827124,2025-10-03 03:02:51.676696,incoming,514,9838297766,0.2932,TWR8857,4G
34656,254230,2025-01-08 04:10:53.692250,outgoing,628,9891893442,1.3922,TWR8180,VoLTE
34657,801693,2025-10-04 00:36:43.438552,outgoing,449,9888138592,1.6505,TWR3720,5G
34658,594532,2025-04-16 09:07:50.404399,outgoing,723,9846635343,1.2418,TWR6113,4G
34659,905589,2025-02-27 19:39:20.617573,incoming,307,9831084958,1.8663,TWR9642,VoLTE
34660,935377,2025-10-17 23:32:57.407290,incoming,499,9857469389,0.2397,TWR9141,4G
34661,710490,2025-11-23 11:18:33.278744,outgoing,90,9834223237,1.8305,TWR1152,VoLTE
34662,764019,2025-10-07 03:09:58.513546,outgoing,511,9840079286,1.1091,TWR6546,5G
34663,505882,2025-01-14 00:55:14.360576,outgoing,617,9883850320,0.268,TWR3764,VoLTE
34664,629188,2025-01-21 12:48:04.640137,outgoing,796,9821742417,1.521,TWR7330,VoLTE
34665,926775,2025-01-24 06:04:20.415859,incoming,771,9852996716,1.6008,TWR7903,4G
34666,909259,2025-03-01 20:41:09.251080,incoming,151,9826677679,1.4431,TWR3671,VoLTE
34667,639406,2025-03-15 21:12:35.079752,outgoing,68,9857903791,1.0101,TWR9315,4G
34668,854599,2025-11-25 03:39:47.312168,incoming,531,9885594515,1.4892,TWR3829,5G
34669,764005,2025-04-03 17:55:31.078041,outgoing,644,9896119019,1.1099,TWR3355,5G
34670,577940,2025-04-09 16:35:26.287778,incoming,381,9882552463,1.2204,TWR1568,VoLTE
34671,745661,2025-05-01 20:17:55.971385,incoming,637,9824911985,1.5416,TWR2279,5G
34672,240993,2025-01-14 02:35:49.357550,outgoing,377,9819297023,0.1498,TWR7589,5G
34673,165061,2025-10-30 09:06:41.177368,outgoing,311,9853067405,1.2074,TWR4023,VoLTE
34674,278793,2025-10-03 08:59:03.685185,incoming,5,9882701485,1.5658,TWR3908,4G
34675,110038,2025-05-04 13:27:53.879255,outgoing,797,9844133752,0.6995,TWR4166,5G
34676,537928,2025-11-07 12:59:45.378803,incoming,736,9801168671,1.6299,TWR2295,VoLTE
34677,337690,2025-02-11 17:02:19.476438,incoming,246,9835469935,0.9443,TWR3140,4G
34678,889256,2025-03-31 20:19:10.156483,incoming,459,9899985663,1.5266,TWR1475,4G
34679,926802,2024-12-07 01:06:43.388858,outgoing,169,9891942387,1.4514,TWR9682,5G
34680,977141,2025-06-01 04:15:59.667721,incoming,754,9828811819,1.3991,TWR9409,VoLTE
34681,554645,2025-06-12 22:22:52.427917,incoming,704,9851850960,0.4136,TWR2309,VoLTE
34682,907051,2025-07-16 01:19:29.420594,outgoing,639,9897986093,0.9044,TWR6290,VoLTE
34683,384749,2025-03-22 13:25:09.438055,outgoing,148,9870698510,0.694,TWR9614,VoLTE
34684,528757,2025-11-08 08:35:47.261045,incoming,55,9868113091,1.565,TWR3062,5G
34685,677573,2024-12-06 21:34:01.545822,incoming,781,9810187117,0.4453,TWR8596,VoLTE
34686,338562,2024-12-17 16:25:19.741564,outgoing,383,9843319588,1.5904,TWR5387,5G
34687,669886,2025-01-18 20:09:47.068179,incoming,778,9897349706,0.89,TWR4785,4G
34688,355648,2025-07-25 15:17:59.891208,incoming,663,9829036214,1.8609,TWR8266,5G
34689,312367,2024-12-02 04:59:44.176712,outgoing,643,9898329201,1.8963,TWR7808,VoLTE
34690,579731,2024-12-11 00:12:00.797421,incoming,438,9837066817,0.5165,TWR4027,4G
34691,585408,2025-08-15 17:07:16.079000,incoming,678,9825374553,1.3044,TWR5530,4G
34692,379980,2025-06-10 03:00:15.895873,incoming,747,9869323630,0.4064,TWR8058,4G
34693,641685,2025-06-02 09:14:29.411065,outgoing,646,9813842318,0.6611,TWR8268,5G
34694,189662,2025-05-28 12:41:32.993987,outgoing,741,9800063620,1.1717,TWR6376,5G
34695,984965,2025-08-29 00:19:40.091302,incoming,35,9809307802,1.5729,TWR4019,VoLTE
34696,398104,2025-03-26 08:50:49.581625,incoming,18,9855479961,0.4711,TWR7813,5G
34697,123228,2024-11-30 01:15:08.160111,incoming,144,9807700589,0.4416,TWR5218,5G
34698,340525,2025-10-20 18:10:16.031643,incoming,621,9824762134,0.5819,TWR1949,5G
34699,122182,2025-03-05 17:19:17.429127,incoming,33,9878189390,1.3247,TWR8568,VoLTE
34700,779669,2025-06-25 18:46:03.173639,incoming,87,9879425184,1.832,TWR8645,VoLTE
34701,974782,2025-02-21 19:24:16.264986,outgoing,256,9813167708,0.6324,TWR7168,4G
34702,873374,2025-08-03 22:08:48.284778,outgoing,327,9860093500,0.7718,TWR3287,VoLTE
34703,196076,2025-11-15 03:15:15.787339,incoming,127,9877642127,1.8526,TWR9322,4G
34704,184201,2025-03-17 19:14:54.669723,incoming,49,9853795485,1.0438,TWR3392,4G
34705,149169,2025-09-07 21:34:29.989796,outgoing,198,9890456825,0.8537,TWR4074,5G
34706,287385,2025-05-05 14:56:09.210930,incoming,455,9894011395,1.2434,TWR9833,VoLTE
34707,932415,2025-10-30 09:02:04.084981,incoming,710,9888081053,1.3617,TWR2297,5G
34708,742349,2025-03-21 13:46:09.914778,outgoing,390,9882433202,0.1781,TWR5784,4G
34709,357265,2025-01-03 04:50:15.195757,incoming,380,9893078922,1.8439,TWR2948,4G
34710,653949,2025-11-25 06:45:01.753373,incoming,711,9820636609,0.9957,TWR6602,5G
34711,672517,2025-05-06 12:37:28.879022,outgoing,783,9800618557,0.5067,TWR6888,VoLTE
34712,332785,2025-08-30 17:25:41.396385,outgoing,273,9823161673,1.4976,TWR2415,5G
34713,165410,2025-01-26 10:05:04.676787,incoming,692,9896127964,1.6815,TWR4973,4G
34714,607845,2025-05-31 14:47:56.705710,outgoing,355,9802633108,1.8123,TWR7402,VoLTE
34715,192065,2025-11-16 08:44:42.878987,outgoing,729,9877177157,1.5798,TWR6653,5G
34716,865430,2025-09-29 09:14:06.982326,outgoing,329,9881591050,1.6113,TWR7650,VoLTE
34717,220249,2025-10-18 00:59:51.025484,outgoing,429,9806594136,1.3282,TWR8354,VoLTE
34718,263484,2024-12-26 13:11:35.401474,outgoing,739,9885415753,0.409,TWR4478,VoLTE
34719,830903,2025-05-26 08:43:37.781187,incoming,733,9843014086,1.2002,TWR2041,5G
34720,783107,2025-06-25 04:00:35.128059,outgoing,7,9852222059,1.5601,TWR3363,5G
34721,497793,2025-03-16 07:55:50.019394,outgoing,243,9852634938,0.4224,TWR3754,5G
34722,678197,2025-10-06 19:49:46.747602,outgoing,266,9805436044,0.2834,TWR5323,5G
34723,426091,2025-11-14 11:04:52.426487,incoming,78,9820135547,1.34,TWR5931,4G
34724,568215,2025-07-23 10:51:31.503794,outgoing,599,9891358167,1.8185,TWR8462,4G
34725,276086,2025-10-03 11:55:44.584306,incoming,135,9808515763,1.4637,TWR6865,VoLTE
34726,527168,2025-11-04 06:25:55.417900,outgoing,266,9829629269,1.3053,TWR1355,4G
34727,890700,2025-06-04 22:28:36.996689,outgoing,449,9830676824,1.5208,TWR1917,5G
34728,370279,2024-12-30 18:22:13.583998,outgoing,574,9802435857,0.3323,TWR6321,VoLTE
34729,777296,2025-03-22 10:06:03.099215,incoming,196,9874607889,0.481,TWR7964,4G
34730,410571,2025-01-06 06:43:45.208169,outgoing,453,9854676731,1.6308,TWR8311,5G
34731,426666,2025-02-01 12:54:10.291159,incoming,306,9891474692,1.7769,TWR6929,4G
34732,311250,2025-08-13 14:53:42.205398,outgoing,171,9814538047,0.3852,TWR4061,4G
34733,164935,2025-01-28 19:07:48.999629,incoming,480,9866936015,1.8873,TWR1885,5G
34734,154539,2025-02-17 11:34:35.994986,incoming,160,9803372668,0.3231,TWR6183,4G
34735,191254,2025-11-21 02:43:10.069304,outgoing,748,9858084644,1.1283,TWR9582,5G
34736,555647,2025-11-23 02:42:37.064998,incoming,340,9835051673,0.7523,TWR4771,VoLTE
34737,182096,2025-05-15 11:10:09.867630,outgoing,176,9863258344,0.3136,TWR9205,4G
34738,587414,2024-12-21 07:29:46.960819,incoming,204,9895676813,1.7778,TWR3208,4G
34739,245151,2025-03-14 20:52:09.613907,incoming,169,9855280871,1.7496,TWR4016,5G
34740,769466,2025-02-04 09:50:34.036218,incoming,460,9824609398,0.3835,TWR2638,VoLTE
34741,671142,2025-03-07 21:56:15.592221,incoming,100,9818263736,1.4565,TWR5695,5G
34742,234407,2025-04-27 08:43:50.711721,incoming,701,9834513458,1.3175,TWR4241,4G
34743,564356,2025-05-07 07:04:44.743468,outgoing,134,9897885000,0.1641,TWR2394,4G
34744,842435,2025-06-03 21:43:52.770001,incoming,93,9821160145,1.8132,TWR5751,VoLTE
34745,144669,2025-06-16 00:08:50.575916,outgoing,611,9853336613,1.6169,TWR1789,4G
34746,361713,2025-09-13 13:13:48.561039,outgoing,67,9838453657,1.2193,TWR7130,VoLTE
34747,967101,2025-06-23 11:55:46.499486,incoming,376,9884876444,0.1905,TWR6771,4G
34748,494462,2025-10-14 12:35:38.175922,outgoing,689,9862416035,1.3572,TWR3522,5G
34749,136323,2024-12-28 14:59:37.868938,outgoing,791,9841070001,0.3971,TWR4160,4G
34750,604048,2025-05-04 22:26:29.961207,outgoing,224,9877957936,0.4438,TWR9588,4G
34751,126775,2025-11-21 20:40:30.283513,outgoing,539,9843796998,1.5814,TWR4278,VoLTE
34752,374568,2025-11-10 06:18:24.666509,incoming,55,9899726148,0.9288,TWR5825,4G
34753,138303,2025-06-26 08:40:57.585301,incoming,209,9822107437,0.1723,TWR7588,VoLTE
34754,400072,2025-10-05 19:02:14.972206,outgoing,774,9802024582,0.1538,TWR7356,4G
34755,644179,2025-02-22 15:18:17.567325,incoming,646,9877524517,0.5424,TWR3105,5G
34756,910984,2025-08-14 05:03:50.906652,outgoing,173,9892652361,0.824,TWR7004,VoLTE
34757,244199,2025-03-12 18:19:26.465547,outgoing,597,9854531510,1.274,TWR1762,5G
34758,201096,2025-02-21 18:22:27.141647,incoming,437,9879859511,1.2623,TWR2806,4G
34759,542153,2025-09-12 21:39:56.955000,outgoing,253,9856198032,1.0706,TWR4734,5G
34760,263152,2025-05-12 22:46:39.433456,outgoing,13,9814097419,1.4743,TWR7454,4G
34761,418007,2025-09-20 21:22:22.828204,incoming,589,9874062614,0.9581,TWR8501,VoLTE
34762,736085,2025-02-16 08:06:36.751559,incoming,688,9830077893,1.5189,TWR1190,4G
34763,527110,2025-03-04 15:57:10.722398,incoming,232,9805573813,0.98,TWR4542,VoLTE
34764,859468,2025-08-26 00:33:46.074035,outgoing,65,9828421045,0.6365,TWR5961,VoLTE
34765,798937,2025-03-10 06:52:00.013142,outgoing,21,9893729122,0.5363,TWR3905,4G
34766,204275,2025-08-30 23:59:53.746514,incoming,495,9815835942,1.4923,TWR6558,VoLTE
34767,769198,2025-06-07 08:47:47.248055,outgoing,795,9892928886,0.1192,TWR5741,4G
34768,319530,2025-08-07 18:56:41.078046,incoming,401,9804911602,1.5243,TWR4401,VoLTE
34769,313138,2025-02-20 16:47:41.451510,incoming,747,9870310814,1.2241,TWR6315,VoLTE
34770,274285,2025-04-27 01:16:02.664853,incoming,143,9847837927,1.964,TWR1341,4G
34771,418392,2025-05-24 21:26:53.169567,outgoing,14,9867088930,1.5496,TWR9955,VoLTE
34772,159679,2025-11-23 04:03:58.298572,outgoing,552,9825100968,0.1195,TWR7107,5G
34773,613682,2025-06-10 00:33:58.679431,outgoing,296,9809594317,0.5026,TWR8679,5G
34774,943077,2024-12-02 16:50:15.665373,incoming,707,9878365145,1.9262,TWR1532,VoLTE
34775,132187,2025-06-01 15:13:09.149773,outgoing,52,9873640713,1.5697,TWR1252,4G
34776,807954,2025-03-18 08:23:53.806273,incoming,208,9821558530,1.581,TWR5198,4G
34777,110464,2025-08-01 22:23:01.585327,incoming,112,9830283746,1.2503,TWR7051,5G
34778,971757,2025-10-24 04:11:01.911299,outgoing,313,9818778597,0.4126,TWR4877,VoLTE
34779,703375,2025-06-15 19:47:13.608555,outgoing,460,9803087265,0.1564,TWR6839,4G
34780,127015,2024-11-26 11:22:48.195988,incoming,529,9810959164,1.385,TWR4382,4G
34781,641033,2025-01-06 22:38:23.238185,outgoing,735,9821711510,0.2236,TWR5448,VoLTE
34782,313248,2025-10-15 21:40:38.757943,incoming,677,9812997121,1.2907,TWR7291,4G
34783,852661,2025-02-27 19:35:57.350559,outgoing,754,9888581069,1.4932,TWR9938,5G
34784,893111,2025-08-24 12:35:51.293854,outgoing,312,9851243081,0.9029,TWR3331,5G
34785,679292,2024-12-22 13:59:03.546741,incoming,458,9873275792,1.5348,TWR4938,4G
34786,117275,2025-11-05 04:57:38.091710,incoming,695,9886020284,1.03,TWR2512,4G
34787,830231,2025-10-03 02:23:45.743985,outgoing,773,9851623804,1.5499,TWR6218,VoLTE
34788,113341,2025-10-17 04:28:47.640194,incoming,633,9848007093,1.4687,TWR7350,4G
34789,245431,2025-04-05 04:08:46.093025,incoming,37,9845203834,1.4367,TWR4715,5G
34790,426565,2025-05-09 20:30:52.364837,outgoing,205,9884636585,1.7819,TWR3668,4G
34791,269357,2024-12-04 19:22:54.601832,outgoing,762,9877124423,0.1286,TWR1051,VoLTE
34792,141933,2025-05-22 10:55:03.904284,incoming,456,9885543671,1.9662,TWR3977,VoLTE
34793,902655,2025-11-15 02:23:42.664224,outgoing,294,9842515841,1.1753,TWR5988,5G
34794,120989,2024-12-22 20:11:50.238957,incoming,612,9883480592,0.4483,TWR3595,4G
34795,424323,2025-07-15 00:53:25.801164,outgoing,264,9860208671,0.8534,TWR3429,5G
34796,912940,2025-11-06 06:47:08.498716,outgoing,625,9882944083,1.6065,TWR2344,VoLTE
34797,892276,2025-01-26 08:13:16.386737,incoming,16,9829886696,1.8671,TWR5294,VoLTE
34798,948783,2025-03-01 06:32:41.670077,outgoing,45,9809523069,1.9618,TWR3067,5G
34799,622228,2025-11-16 00:06:55.865172,incoming,768,9815952778,1.792,TWR8157,VoLTE
34800,218842,2025-09-12 00:05:35.825477,outgoing,707,9867626972,1.0626,TWR9957,4G
34801,697597,2024-11-28 05:30:21.024952,outgoing,174,9838999813,1.1378,TWR6063,4G
34802,103097,2025-02-24 00:03:01.312990,incoming,362,9842968746,1.1765,TWR2061,VoLTE
34803,452172,2025-03-17 18:48:58.158976,outgoing,127,9892619001,1.9983,TWR5035,4G
34804,925137,2025-01-07 12:10:52.419854,outgoing,587,9803460564,0.9746,TWR5110,4G
34805,901924,2025-03-25 05:28:37.974289,outgoing,227,9867020950,1.8756,TWR5889,5G
34806,709963,2025-02-04 13:20:07.214102,incoming,130,9831923272,0.3339,TWR5349,4G
34807,911855,2025-04-01 23:55:09.337668,incoming,422,9810363024,0.6242,TWR7220,4G
34808,837159,2025-06-18 14:56:49.347271,incoming,255,9871444706,1.3022,TWR5678,VoLTE
34809,498935,2025-07-05 22:32:21.896713,outgoing,223,9817380848,0.9032,TWR7483,4G
34810,222252,2024-12-24 16:46:37.920247,incoming,388,9826908934,1.3092,TWR5064,5G
34811,944263,2025-03-16 11:31:10.927991,outgoing,683,9832921979,0.5311,TWR5439,VoLTE
34812,283049,2025-08-23 09:52:41.716561,outgoing,141,9859751683,1.1939,TWR6503,VoLTE
34813,352635,2024-12-16 00:20:01.421673,outgoing,647,9853422150,0.6034,TWR1678,5G
34814,516196,2025-07-29 17:57:42.029718,incoming,683,9884612966,0.4809,TWR7284,4G
34815,368829,2025-08-22 20:49:02.124977,incoming,751,9858096196,0.9445,TWR7350,5G
34816,425983,2025-07-14 09:40:15.160900,incoming,100,9833598405,0.24,TWR4331,VoLTE
34817,104065,2025-05-13 06:07:08.870676,outgoing,637,9818547148,1.8164,TWR4516,4G
34818,346407,2024-11-30 19:20:32.006861,incoming,198,9887008533,1.9723,TWR8268,VoLTE
34819,867291,2025-04-10 14:02:32.214727,outgoing,729,9826574789,1.9278,TWR6499,5G
34820,569207,2025-06-23 01:10:03.015810,incoming,155,9864082102,1.0158,TWR1849,VoLTE
34821,164667,2024-12-01 05:08:46.247602,outgoing,226,9888240271,0.8179,TWR3862,4G
34822,796520,2025-09-20 09:11:00.539261,outgoing,136,9820590390,1.7444,TWR9220,VoLTE
34823,850315,2025-03-29 13:40:26.777683,outgoing,304,9895680257,0.688,TWR4897,4G
34824,975631,2025-10-20 14:39:08.311950,incoming,528,9896690168,0.4754,TWR2747,VoLTE
34825,585838,2025-08-07 20:17:15.594266,incoming,622,9840113648,1.2188,TWR6490,5G
34826,260680,2025-07-25 17:06:37.671093,outgoing,645,9885952823,0.148,TWR3573,4G
34827,577020,2025-09-18 17:11:37.318590,incoming,13,9883633267,1.4626,TWR5609,4G
34828,815856,2025-04-07 21:19:22.323932,incoming,325,9812552048,0.6221,TWR5012,VoLTE
34829,712483,2025-01-15 13:21:36.263596,outgoing,793,9840225890,1.556,TWR5967,4G
34830,448501,2025-04-12 12:17:46.012522,outgoing,442,9814630564,1.587,TWR1100,4G
34831,322890,2025-03-28 04:02:19.002238,incoming,151,9869669531,1.7324,TWR7571,5G
34832,816840,2025-10-07 21:27:38.002781,incoming,492,9865380545,0.2471,TWR6271,5G
34833,384664,2025-01-06 09:42:12.195744,incoming,459,9823809860,0.8481,TWR7386,VoLTE
34834,863427,2025-07-17 12:39:07.433074,outgoing,408,9802579768,1.8185,TWR1805,VoLTE
34835,987491,2025-11-08 11:46:41.411176,incoming,422,9808705575,1.1567,TWR1060,5G
34836,861959,2025-04-19 04:11:35.359913,incoming,547,9851789844,0.9359,TWR2547,VoLTE
34837,686120,2025-03-19 00:07:30.518240,incoming,256,9893890347,1.9132,TWR1262,VoLTE
34838,877312,2025-10-16 04:15:49.133717,incoming,242,9868012605,1.9599,TWR5775,VoLTE
34839,841264,2025-10-04 03:50:24.238613,incoming,170,9843590137,0.1485,TWR5634,4G
34840,591023,2025-04-10 23:01:27.433999,outgoing,68,9876160300,0.2073,TWR4369,VoLTE
34841,822604,2025-11-18 16:43:10.868920,outgoing,598,9803681228,1.4552,TWR5569,VoLTE
34842,270129,2025-01-15 06:28:59.831596,outgoing,785,9827435383,0.1654,TWR5207,5G
34843,203954,2025-02-18 14:27:37.371520,incoming,2,9868361146,0.8163,TWR3181,5G
34844,451615,2025-02-10 18:12:18.071964,outgoing,253,9814668521,0.2259,TWR1301,4G
34845,264220,2025-08-20 17:43:10.772776,outgoing,688,9899463244,0.8085,TWR1678,4G
34846,707757,2025-09-24 04:52:29.858123,incoming,382,9805644192,0.9015,TWR5910,VoLTE
34847,143736,2025-07-29 12:27:57.303000,outgoing,588,9866450744,1.8383,TWR3473,5G
34848,285522,2025-11-08 06:33:22.894963,outgoing,13,9829786275,0.18,TWR3847,4G
34849,382036,2025-04-18 06:32:09.766735,incoming,752,9867681286,1.5294,TWR6617,5G
34850,145433,2025-08-03 03:18:51.023852,outgoing,486,9804395064,0.6736,TWR4004,4G
34851,641048,2025-09-06 13:13:44.058909,outgoing,325,9838998658,0.9281,TWR7785,VoLTE
34852,164554,2025-01-27 22:04:40.894288,incoming,210,9899654559,0.5787,TWR4968,4G
34853,787627,2025-09-04 13:09:34.082894,outgoing,791,9834769892,1.5559,TWR4274,VoLTE
34854,412065,2025-03-02 12:39:51.833115,outgoing,27,9833447244,1.5066,TWR5415,5G
34855,648912,2025-02-26 01:54:27.425876,incoming,344,9819886013,0.9669,TWR2275,VoLTE
34856,609685,2025-03-06 03:02:48.034738,outgoing,757,9878029546,1.4523,TWR6416,VoLTE
34857,156234,2025-03-06 19:12:56.963612,incoming,205,9809126339,1.1207,TWR7581,5G
34858,901392,2025-02-21 15:44:17.050500,outgoing,225,9863971892,0.701,TWR4887,5G
34859,649176,2025-08-06 09:27:13.825467,incoming,658,9849218998,1.6285,TWR1292,4G
34860,108469,2025-11-17 18:03:42.764677,outgoing,456,9879557902,1.3737,TWR1380,4G
34861,607970,2025-11-15 12:37:06.245829,outgoing,215,9819407297,1.4073,TWR7095,4G
34862,652531,2025-01-09 07:51:14.225939,incoming,370,9836444428,0.6386,TWR9921,VoLTE
34863,233297,2025-02-28 10:15:56.294812,outgoing,502,9893069913,0.9574,TWR5926,5G
34864,672190,2025-02-21 08:28:52.750495,outgoing,741,9865739264,1.1893,TWR3751,4G
34865,478461,2025-09-12 14:35:54.322238,outgoing,408,9854343182,0.8202,TWR6445,4G
34866,165698,2025-02-10 05:13:41.196951,incoming,662,9839917436,1.299,TWR9900,5G
34867,773548,2025-01-20 14:37:15.042640,outgoing,438,9863879723,1.4398,TWR3832,5G
34868,275689,2025-04-08 20:03:58.432435,incoming,760,9803617561,0.6785,TWR6020,VoLTE
34869,517224,2025-04-27 14:09:04.954251,incoming,763,9881321141,1.9066,TWR6277,VoLTE
34870,758386,2025-07-21 07:51:09.073571,incoming,312,9833842717,1.118,TWR4164,4G
34871,652562,2025-02-27 03:48:39.965275,incoming,799,9883492143,1.8588,TWR2657,VoLTE
34872,888328,2025-04-26 20:37:51.344083,outgoing,630,9859652127,0.8427,TWR7562,5G
34873,695849,2025-02-20 09:15:00.327901,incoming,476,9862238035,1.0602,TWR3861,VoLTE
34874,259653,2025-11-13 13:46:40.117354,incoming,156,9892378743,0.2811,TWR1941,4G
34875,395136,2025-10-14 15:57:04.845278,outgoing,594,9868362719,1.1036,TWR4133,4G
34876,365725,2025-08-05 06:36:00.737978,incoming,647,9833927096,0.2029,TWR4406,5G
34877,373203,2025-03-07 19:42:06.974380,outgoing,123,9887565453,0.9475,TWR8190,VoLTE
34878,746319,2025-11-09 07:14:40.244346,outgoing,254,9870486587,0.7748,TWR1038,VoLTE
34879,377432,2025-07-08 06:22:27.773115,outgoing,800,9870493129,0.4268,TWR7772,VoLTE
34880,383274,2025-06-16 00:50:28.071028,incoming,418,9855017527,0.2605,TWR7186,5G
34881,662998,2025-11-08 09:36:10.013450,outgoing,201,9849610356,1.1305,TWR9964,5G
34882,937374,2025-04-02 00:25:52.720511,incoming,64,9830471717,0.2778,TWR3489,4G
34883,351378,2025-08-05 00:13:37.676249,incoming,54,9831899506,1.3728,TWR3157,4G
34884,886536,2025-02-09 12:47:10.271542,incoming,111,9879530844,0.7623,TWR2670,4G
34885,568207,2025-11-13 04:33:08.543579,outgoing,525,9894792263,0.8433,TWR7829,VoLTE
34886,756373,2025-07-21 23:06:32.498880,incoming,429,9827539470,1.7137,TWR6609,VoLTE
34887,591936,2025-08-30 19:51:43.825852,outgoing,650,9880145324,1.5287,TWR3621,VoLTE
34888,831615,2025-01-06 22:44:45.745890,outgoing,364,9876463906,1.6599,TWR9366,VoLTE
